stop_id,stop_name,route_name,latitude,longitude
IDFM:10214,Parking Pr,CDG VAL,49.00890484551127,2.5447987285131415
IDFM:10215,Parking Pr,CDG VAL,49.0090125915058,2.5447567771068575
IDFM:10216,Parking Px,CDG VAL,49.01004328095331,2.5706784538977776
IDFM:10217,Parking Px,CDG VAL,49.010033751278236,2.5705281702484006
IDFM:10220,Terminal 1,CDG VAL,49.01312021545428,2.5419320642685617
IDFM:41833,Terminal 1,CDG VAL,49.01312068485388,2.5420550914841895
IDFM:10218,Terminal 2 Gare,CDG VAL,49.00476806029876,2.5715557935079696
IDFM:10219,Terminal 2 Gare,CDG VAL,49.004768401787345,2.571651466159315
IDFM:2271,Terminal 3,CDG VAL,49.009945084749454,2.5609330606074856
IDFM:2272,Terminal 3,CDG VAL,49.00999903551533,2.560932604571692
IDFM:462400,Antony,ORLYVAL,48.75447836844632,2.300756402160653
IDFM:463014,Antony,ORLYVAL,48.75448744175871,2.3007698833739174
IDFM:473827,Orly 1-2-3,ORLYVAL,48.729596764612964,2.359539564659886
IDFM:492974,Orly 1-2-3,ORLYVAL,48.72957855791586,2.3594989994122932
IDFM:473828,Orly 4,ORLYVAL,48.72892045130042,2.369350558863851
IDFM:474424,Orly 4,ORLYVAL,48.72845779957597,2.3669088903841873
IDFM:477913,Asnières - Quatre Routes,T1,48.92734324143979,2.2745767723621086
IDFM:477914,Asnières - Quatre Routes,T1,48.92728953577513,2.274618464997227
IDFM:22257,Auguste Delaune,T1,48.90673268090695,2.4605373604396763
IDFM:22258,Auguste Delaune,T1,48.90666061731061,2.4605108227517474
IDFM:22633,Basilique de Saint-Denis,T1,48.93807719226314,2.3608224243426954
IDFM:22634,Basilique de Saint-Denis,T1,48.938031867062115,2.360754728105203
IDFM:22624,Bobigny - Pablo Picasso,T1,48.906558641642015,2.4499527714432054
IDFM:22625,Bobigny - Pablo Picasso,T1,48.90647777103686,2.449967268275957
IDFM:23289,Chemin des Reniers,T1,48.934641273309346,2.321444095344165
IDFM:23293,Chemin des Reniers,T1,48.934560806805955,2.321527043611886
IDFM:23312,Cimetière de Saint-Denis,T1,48.93627781965556,2.3640523240300038
IDFM:23314,Cimetière de Saint-Denis,T1,48.936525979859766,2.3633667784558563
IDFM:22628,Cosmonautes,T1,48.93169372430304,2.378194084027151
IDFM:22632,Cosmonautes,T1,48.93179249812244,2.3781656055234563
IDFM:23302,Danton,T1,48.92276400906354,2.4066174610492608
IDFM:24427,Danton,T1,48.922656100102074,2.406618691605552
IDFM:23306,Drancy - Avenir,T1,48.917809446000085,2.417726617499685
IDFM:24424,Drancy - Avenir,T1,48.91774623349357,2.417672743836023
IDFM:22626,Escadrille Normandie-Niémen,T1,48.91273238724237,2.4354659292480028
IDFM:22627,Escadrille Normandie-Niémen,T1,48.912669182419,2.435412039295621
IDFM:23281,Gare de Gennevilliers,T1,48.933408035079104,2.3070872688849575
IDFM:23287,Gare de Gennevilliers,T1,48.93349787848679,2.3070724226986945
IDFM:22262,Gare de Noisy-le-Sec,T1,48.89595790787393,2.4602943808263733
IDFM:23310,Gare de Noisy-le-Sec,T1,48.895904382025236,2.4603904119265176
IDFM:22635,Gare de Saint-Denis,T1,48.93602632476961,2.3440852756563513
IDFM:24431,Gare de Saint-Denis,T1,48.9359094255586,2.3440867496171425
IDFM:22261,Gaston Roulaud,T1,48.91406145300713,2.431262727064243
IDFM:23307,Gaston Roulaud,T1,48.91412472437995,2.4313302569825184
IDFM:23297,Hôpital Avicenne,T1,48.91579415374291,2.424994512820818
IDFM:23304,Hôpital Avicenne,T1,48.91586622459615,2.425021005984215
IDFM:460549,Hôpital Delafontaine,T1,48.93355413819415,2.3710877875580523
IDFM:460550,Hôpital Delafontaine,T1,48.93359039383934,2.371141947078881
IDFM:24425,Hôtel de Ville de Bobigny,T1,48.906566265422576,2.4438136690531236
IDFM:37466,Hôtel de Ville de Bobigny,T1,48.90651230995499,2.443814245584328
IDFM:23301,Hôtel de ville de la Courneuve,T1,48.92747600507261,2.392206222540037
IDFM:24428,Hôtel de ville de la Courneuve,T1,48.92743989718759,2.392179348716743
IDFM:22259,Jean Rostand,T1,48.90784693451178,2.454386644826771
IDFM:22260,Jean Rostand,T1,48.90778373791807,2.4543327369587247
IDFM:22629,La Courneuve - 8 Mai 1945,T1,48.920859363612415,2.4106374774533097
IDFM:24426,La Courneuve - 8 Mai 1945,T1,48.92075977558461,2.410502145012231
IDFM:22630,La Courneuve - Six Routes,T1,48.930001149010536,2.3847928898772652
IDFM:22631,La Courneuve - Six Routes,T1,48.92994677460666,2.384711641960931
IDFM:23298,La Ferme,T1,48.909666054339084,2.4374365075390196
IDFM:23299,La Ferme,T1,48.90968455192708,2.437545452403373
IDFM:23294,La Noue,T1,48.93504089440673,2.3269261436837243
IDFM:460552,La Noue,T1,48.9349511253198,2.326954604905829
IDFM:23279,Le Luth,T1,48.931843025363094,2.2886272270700982
IDFM:23285,Le Luth,T1,48.93177133057975,2.288669154708256
IDFM:23277,Les Courtilles,T1,48.9301501975965,2.28373684985466
IDFM:23278,Les Courtilles,T1,48.930230638264625,2.2836538501812416
IDFM:23280,Le Village,T1,48.93332642981649,2.29464002267431
IDFM:23288,Le Village,T1,48.93338022247793,2.2946119942936414
IDFM:23296,Libération,T1,48.90694700480007,2.438680066806232
IDFM:23300,Libération,T1,48.90692857213566,2.4385847689545503
IDFM:23308,L'Île-Saint-Denis,T1,48.93584048167355,2.339719591155029
IDFM:23309,L'Île-Saint-Denis,T1,48.93571406385322,2.3396256453401656
IDFM:23290,Mairie de Villeneuve-la-Garenne,T1,48.93563980604313,2.3343303720123028
IDFM:23291,Mairie de Villeneuve-la-Garenne,T1,48.9355589516835,2.3343450566692696
IDFM:22267,Marché de Saint-Denis,T1,48.93864415439375,2.3558602176005095
IDFM:22268,Marché de Saint-Denis,T1,48.93856329762427,2.35587486964062
IDFM:23295,Maurice Lachâtre,T1,48.91914827784848,2.413808992990479
IDFM:23305,Maurice Lachâtre,T1,48.91920249956208,2.413862964699738
IDFM:23286,Parc des Chanteraines,T1,48.93397400770204,2.313235719764329
IDFM:460554,Parc des Chanteraines,T1,48.93391137489369,2.3132911450925286
IDFM:22263,Petit Noisy,T1,48.90013411943619,2.465066204572745
IDFM:23311,Petit Noisy,T1,48.90060472033437,2.4657297624164425
IDFM:22264,Pont de Bondy,T1,48.90471551700984,2.4699983661657465
IDFM:24430,Pont de Bondy,T1,48.90468817698156,2.4699167940313758
IDFM:23303,Stade Géo André,T1,48.924396226112556,2.40209533755292
IDFM:24429,Stade Géo André,T1,48.92433314315498,2.4020687684654924
IDFM:22269,Théâtre Gérard Philipe,T1,48.93751719094905,2.350332065279392
IDFM:23313,Théâtre Gérard Philipe,T1,48.93749994624904,2.350468785750953
IDFM:23283,Timbaud,T1,48.93280768803402,2.3012669939202364
IDFM:23284,Timbaud,T1,48.933424649041335,2.300658128735717
IDFM:486824,Cité-Jardin,T10,48.765582197472746,2.2597634832013664
IDFM:486846,Cité-Jardin,T10,48.76546494419459,2.2597107233696145
IDFM:486812,Hôpital Béclère,T10,48.78721762813691,2.2532225449568815
IDFM:486839,Hôpital Béclère,T10,48.787207613990226,2.2530593522498457
IDFM:486810,Jardin Parisien,T10,48.79006596776754,2.252773412609051
IDFM:486840,Jardin Parisien,T10,48.79004695969374,2.252610339911434
IDFM:486834,La Croix de Berny,T10,48.76272082680263,2.3029180081362925
IDFM:486841,La Croix de Berny,T10,48.76268509056283,2.302959299938301
IDFM:486832,LaVallée,T10,48.76141508287884,2.2904328696161556
IDFM:486842,LaVallée,T10,48.76145121893071,2.290459587558967
IDFM:486814,Le Hameau,T10,48.78254980857258,2.253248517857635
IDFM:486838,Le Hameau,T10,48.78259392495242,2.253111785181918
IDFM:486826,Les Peintres,T10,48.764721796864,2.266088616748746
IDFM:486845,Les Peintres,T10,48.76466775195366,2.2660757711711805
IDFM:486820,Malabry,T10,48.76939592802492,2.249694872613051
IDFM:486848,Malabry,T10,48.76934162518396,2.249641226496323
IDFM:486818,Noveos,T10,48.77668362906781,2.250066396091131
IDFM:486836,Noveos,T10,48.77673665004125,2.249915939450735
IDFM:486816,Parc des Sports,T10,48.779735522436795,2.251955070610537
IDFM:486837,Parc des Sports,T10,48.7797888012945,2.2518454316352314
IDFM:486830,Petit-Châtenay,T10,48.76275998240396,2.2807006826726486
IDFM:486843,Petit-Châtenay,T10,48.762714850626836,2.280674094745584
IDFM:486828,Théâtre La Piscine,T10,48.76383639978567,2.272794831394837
IDFM:486844,Théâtre La Piscine,T10,48.76372831132048,2.272769126816137
IDFM:486822,Vallée aux Loups,T10,48.76639747585887,2.254908219839857
IDFM:486847,Vallée aux Loups,T10,48.766361162273036,2.254854314606935
IDFM:470721,Dugny - La Courneuve,T11,48.943910010206984,2.41104524117172
IDFM:472210,Dugny - La Courneuve,T11,48.94394644863184,2.4111403934014755
IDFM:472920,Épinay-sur-Seine,T11,48.95457709774762,2.302421917736917
IDFM:472986,Épinay-sur-Seine,T11,48.954621581329654,2.3023393905460323
IDFM:470874,Épinay - Villetaneuse,T11,48.95903211760871,2.3282543310234183
IDFM:472969,Épinay - Villetaneuse,T11,48.95896993823954,2.328391696111381
IDFM:470688,Le Bourget,T11,48.9302826643256,2.423319399015921
IDFM:472194,Le Bourget,T11,48.93029231335691,2.4234557772724115
IDFM:471675,Pierrefitte - Stains,T11,48.96011691843376,2.367325080062198
IDFM:471933,Pierrefitte - Stains,T11,48.9601799349474,2.3673379697174006
IDFM:471887,Stains - La Cerisaie,T11,48.95476706123573,2.391805313917159
IDFM:472968,Stains - La Cerisaie,T11,48.954694847106445,2.391751538657703
IDFM:470851,Villetaneuse - Université,T11,48.96004555875211,2.342362007854008
IDFM:472820,Villetaneuse - Université,T11,48.959982689332605,2.342376459455363
IDFM:486973,Amédée Gordini,T12,48.65869425652456,2.3737138539226508
IDFM:486975,Amédée Gordini,T12,48.65873972823692,2.3738083536021946
IDFM:486963,Bois Briard,T12,48.62196503646022,2.415821100604916
IDFM:486988,Bois Briard,T12,48.62199168806369,2.4157529624879253
IDFM:486967,Bois de Saint-Eutrope,T12,48.6339271237468,2.3956699900896696
IDFM:486969,Bois de Saint-Eutrope,T12,48.634286635455574,2.395611553345138
IDFM:486957,Champlan,T12,48.70802879952352,2.2808016818526604
IDFM:486990,Champlan,T12,48.70798350178886,2.2807479426245516
IDFM:486892,Chilly-Mazarin,T12,48.700889681819284,2.307099110457053
IDFM:486894,Chilly-Mazarin,T12,48.70087058852854,2.306909120836024
IDFM:486976,Coteaux de l'Orge,T12,48.665291775191896,2.36262193257582
IDFM:486991,Coteaux de l'Orge,T12,48.66532818843938,2.362702965554391
IDFM:486878,Épinay-sur-Orge,T12,48.67058317418974,2.3350562498123173
IDFM:486898,Épinay-sur-Orge,T12,48.67059322879169,2.33524625399574
IDFM:486899,Épinay-sur-Orge,T12,48.67059254723429,2.335124034931777
IDFM:486900,Évry - Courcouronnes,T12,48.62490841088466,2.4254628714315247
IDFM:486902,Évry - Courcouronnes,T12,48.62495351563186,2.4254895141624586
IDFM:486970,Ferme Neuve,T12,48.65215091322678,2.383308967599923
IDFM:486972,Ferme Neuve,T12,48.65216981538317,2.3834852329082086
IDFM:486889,Gravigny Balizy,T12,48.68619709283594,2.3173195266960644
IDFM:486891,Gravigny Balizy,T12,48.686169643597474,2.317238375535632
IDFM:486895,Longjumeau,T12,48.7023414681856,2.2939119675231785
IDFM:486897,Longjumeau,T12,48.70239567385033,2.2939520027613325
IDFM:486960,Massy Europe,T12,48.723504400268936,2.2726765210350672
IDFM:486962,Massy Europe,T12,48.723494826435875,2.272581491386336
IDFM:486883,Massy - Palaiseau,T12,48.7253189473246,2.2576829515968564
IDFM:494313,Massy - Palaiseau,T12,48.72437639406971,2.2565407731383607
IDFM:496039,Massy - Palaiseau,T12,48.72437639406971,2.2565407731383607
IDFM:486978,Parc du Château,T12,48.66779819873873,2.3553396144571788
IDFM:486980,Parc du Château,T12,48.66787037413049,2.3553794651902846
IDFM:486886,Petit Vaux,T12,48.67655218410451,2.3327935799309887
IDFM:486888,Petit Vaux,T12,48.67660645389401,2.332847217178883
IDFM:486965,Traité de Rome,T12,48.625107425425874,2.407332573437208
IDFM:486994,Traité de Rome,T12,48.62515260172909,2.407372768852884
IDFM:480934,Allée Royale,T13,48.814734924412924,2.0785366803243126
IDFM:481074,Allée Royale,T13,48.814690169640635,2.078564708832435
IDFM:480932,Bailly,T13,48.836822664977326,2.074821796743467
IDFM:481073,Bailly,T13,48.836822243484754,2.0747673057541647
IDFM:480925,Camp des Loges,T13,48.91393321731568,2.0816788273095628
IDFM:481068,Camp des Loges,T13,48.91398706552279,2.0816642323152843
IDFM:480940,Fourqueux - Bel Air,T13,48.894912754917016,2.0701067715199954
IDFM:481070,Fourqueux - Bel Air,T13,48.894920794013856,2.069983869456418
IDFM:480936,Les Portes de Saint-Cyr,T13,48.80660240900839,2.0771416765531865
IDFM:481075,Les Portes de Saint-Cyr,T13,48.80660367020067,2.0773050548633556
IDFM:480930,L'Etang - Les Sablons,T13,48.87251085449676,2.0691024229333923
IDFM:481071,L'Etang - Les Sablons,T13,48.872475520756296,2.069184858163414
IDFM:480928,Lisière Pereire,T13,48.90320824555232,2.072877967433932
IDFM:481069,Lisière Pereire,T13,48.90320062581815,2.0730554490728603
IDFM:480942,Mareil-Marly,T13,48.881267628626496,2.079173075641372
IDFM:481038,Mareil-Marly,T13,48.881241804914126,2.0793235307843116
IDFM:480938,Noisy-le-Roi,T13,48.841216832443024,2.061622167810258
IDFM:481065,Noisy-le-Roi,T13,48.8413154314931,2.061579515094916
IDFM:480908,Saint-Cyr,T13,48.79901049572037,2.0747164220775898
IDFM:494486,Saint-Cyr - voie 2,T13,48.79899261499845,2.074730353991662
IDFM:480904,Saint-Germain-en-Laye,T13,48.901598542695204,2.095237857492639
IDFM:481067,Saint-Germain-en-Laye,T13,48.901598748769864,2.0952651369703217
IDFM:480906,Saint-Nom-la-Bretèche - Forêt de Marly,T13,48.867401076895966,2.0506124421427385
IDFM:481072,Saint-Nom-la-Bretèche - Forêt de Marly,T13,48.867402049950684,2.050735118392639
IDFM:492420,Couilly - Saint-Germain - Quincy,T14,48.88280440161704,2.854152348003086
IDFM:492424,Crécy-la-Chapelle,T14,48.859563576644945,2.9051922787891398
IDFM:492416,Esbly,T14,48.90274164027046,2.809285919946294
IDFM:492418,Montry - Condé,T14,48.89108472386095,2.8255986508264512
IDFM:492422,Villiers Montbarbin,T14,48.86352745620305,2.8825308779964818
IDFM:22303,Belvédère,T2,48.876074543399874,2.2260155608818444
IDFM:22304,Belvédère,T2,48.87612770571695,2.2258920592837224
IDFM:23441,Brimborion,T2,48.82213881223653,2.23151530715405
IDFM:27464,Brimborion,T2,48.82211060754302,2.231325036095582
IDFM:23436,Charlebourg,T2,48.90760410767097,2.238466500167037
IDFM:23437,Charlebourg,T2,48.907558278449365,2.2383307423844765
IDFM:23433,Faubourg de l'Arche,T2,48.89680388376041,2.2399884849947362
IDFM:24432,Faubourg de l'Arche,T2,48.896822734160914,2.2401246099529146
IDFM:460556,Henri Farman,T2,48.83479093594566,2.2713962692816696
IDFM:460557,Henri Farman,T2,48.834665033908735,2.271398029105086
IDFM:25635,Issy - Val de Seine,T2,48.82974789798076,2.2629936072265964
IDFM:25638,Issy - Val de Seine,T2,48.82967662517859,2.2631035941137103
IDFM:23428,Jacqueline Auriol,T2,48.910660566492425,2.2340421678368707
IDFM:23430,Jacqueline Auriol,T2,48.910733551902645,2.2342048177612432
IDFM:23438,Jacques-Henri Lartigue,T2,48.82475851142358,2.260435260711393
IDFM:23439,Jacques-Henri Lartigue,T2,48.82470522680052,2.260544985471807
IDFM:25641,La Défense,T2,48.8930550980173,2.237383596838505
IDFM:25642,La Défense,T2,48.89300209833647,2.237534402345929
IDFM:22300,Les Coteaux,T2,48.857297064253984,2.2206381814898353
IDFM:22301,Les Coteaux,T2,48.857278013470946,2.220474910117483
IDFM:23434,Les Fauvelles,T2,48.9026193952111,2.239494331449759
IDFM:23435,Les Fauvelles,T2,48.90262925365679,2.239630602789375
IDFM:23442,Les Milons,T2,48.84994335348533,2.221116114820213
IDFM:23443,Les Milons,T2,48.84996213744435,2.22123848408167
IDFM:22297,Les Moulineaux,T2,48.82146439159181,2.2513836421244737
IDFM:23440,Les Moulineaux,T2,48.82154464722343,2.2512735274005227
IDFM:25639,Meudon-sur-Seine,T2,48.81922547935567,2.2386541208761
IDFM:25640,Meudon-sur-Seine,T2,48.81913511485187,2.238587341846867
IDFM:22302,Musée de Sèvres,T2,48.82882596459613,2.2252730995722283
IDFM:23444,Musée de Sèvres,T2,48.82881803031778,2.22543668443778
IDFM:25643,Parc de Saint-Cloud,T2,48.843023112037265,2.221873583627301
IDFM:25644,Parc de Saint-Cloud,T2,48.843040477407804,2.22177794256949
IDFM:23427,Parc Pierre Lagravère,T2,48.91769564209479,2.224632386054727
IDFM:23429,Parc Pierre Lagravère,T2,48.91748979096629,2.224785553203926
IDFM:23445,Pont de Bezons,T2,48.92334205110835,2.217520042522579
IDFM:25647,Pont de Bezons,T2,48.92336065929193,2.217615291752479
IDFM:25631,Porte de Versailles,T2,48.83185533860844,2.2872126781717754
IDFM:25633,Porte de Versailles,T2,48.83188207418263,2.287171443763209
IDFM:25636,Porte d'Issy,T2,48.83169217409569,2.2809892431392185
IDFM:25637,Porte d'Issy,T2,48.83172839190767,2.281029612339847
IDFM:22298,Puteaux,T2,48.88288548625146,2.2334552507390657
IDFM:22299,Puteaux,T2,48.88299191277544,2.233221865294192
IDFM:25645,Suresnes - Longchamp,T2,48.868112880804894,2.2214851676636975
IDFM:25646,Suresnes - Longchamp,T2,48.86811217143994,2.2213761180397262
IDFM:22295,Suzanne Lenglen,T2,48.83334931541997,2.2768930061836286
IDFM:22296,Suzanne Lenglen,T2,48.833249898033536,2.27681264536782
IDFM:23431,Victor Basch,T2,48.91403193518481,2.229667229917251
